Q880371	Q11661
Q11661	Q11661
Q11661	Q880371
Q21157865	Q11661
Q21157865	Q880371
Q837171	Q2285982
Q1924906	Q2285982
Q1924906	Q29585235
Q112122778	Q29585987
Q112122778	Q112122809
Q29585697	Q29585987
Q29585697	Q112122809
Q112128806	Q29585694
Q112128806	Q112122781
Q29585701	Q29585694
Q29585701	Q112122781
Q112122780	Q29585694
Q112122780	Q112122781
Q29585712	Q29585694
Q29585712	Q112122781
Q112122790	Q29585694
Q112122790	Q112122781
Q29585433	Q29585433
Q29585436	Q29585433
Q29585434	Q29585433
Q112122737	Q29585433
Q112122679	Q112122663
Q112122679	Q112122679
Q112122663	Q112122663
Q112122663	Q112122679
Q112132287	Q112122663
Q112132287	Q112122679
Q112122664	Q112122663
Q112122664	Q112122679
Q29585550	Q112122663
Q29585550	Q112122679
Q112122665	Q112122663
Q112122665	Q112122679
Q29584505	Q29584253
Q29584505	Q29584505
Q29584505	Q29585219
Q29585219	Q29584253
Q29585219	Q29584505
Q29585219	Q29585219
Q29584253	Q29584253
Q29584253	Q29584505
Q29584253	Q29585219
Q29585044	Q29585044
Q29585044	Q107601756
Q29585506	Q29585044
Q29585506	Q107601756
Q107601756	Q29585044
Q778575	Q11451
Q778575	Q1495452
Q29585010	Q29584467
Q29585010	Q29585010
Q29585010	Q107598107
Q29585010	Q107601756
Q107601756	Q29584467
Q107601756	Q29585010
Q107601756	Q107598107
Q10302058	Q10302058
Q14864997	Q11647879
Q837171	Q220695
Q837171	Q1625796
Q837171	Q29585098
Q29585098	Q220695
Q29585098	Q1625796
Q29585098	Q29585098
Q29584769	Q220695
Q29584769	Q1625796
Q29584769	Q29585098
Q1625796	Q220695
Q1625796	Q1625796
Q1625796	Q29585098
Q220695	Q474200
Q29585098	Q474200
Q1625796	Q474200
Q1326594	Q1061108
Q1326594	Q1803786
Q1326594	Q29584659
Q1326594	Q107594896
Q1326594	Q1341477
Q294217	Q44497
Q29584334	Q44497
Q107597925	Q44497
Q29584253	Q44497
Q1924906	Q44497
Q29584313	Q44497
Q107601662	Q44497
Q207652	Q44497
Q1326885	Q44497
Q29584769	Q29584980
Q294217	Q29584980
Q29584334	Q29584980
Q10302058	Q746359
Q14864997	Q540912
Q29584769	Q12089268
Q29584769	Q29584770
Q29584334	Q29584770
Q26897133	Q26897133
Q178512	Q2516512
Q1762479	Q2516512
Q29584334	Q29585695
Q29584334	Q29584313
Q29584334	Q2401742
Q2518196	Q2518196
Q1270407	Q2518196
Q2518196	Q1270407
Q1341477	Q1326594
Q1951366	Q1326594
Q3972943	Q3972943
Q3972943	Q2085381
Q1326594	Q1326594
Q29584923	Q1283714
Q29584923	Q29584923
Q1283714	Q29584923
Q29584770	Q12880211
Q29584769	Q12880211
Q29584313	Q29584313
Q29584334	Q29584769
Q29584334	Q3565868
Q29584769	Q1061108
Q29584334	Q1061108
Q29584769	Q474883
Q29584334	Q474883
Q601401	Q126793
Q1951366	Q472093
Q1957814	Q29585060
Q1957814	Q107601662
Q540912	Q540912
Q540912	Q1347753
Q29584638	Q190117
Q29584638	Q29585306
Q29584638	Q107597925
Q29584638	Q107597958
Q29584629	Q190117
Q29584629	Q29585306
Q29584629	Q107597925
Q29584629	Q107597958
Q107597958	Q190117
Q107597958	Q29585306
Q107597958	Q107597925
Q107597958	Q107597958
Q190117	Q29585306
Q190117	Q107597925
Q190117	Q107597958
Q474200	Q190117
Q474200	Q29585306
Q474200	Q107597925
Q474200	Q107597958
Q4265939	Q190117
Q4265939	Q29585306
Q4265939	Q107597925
Q4265939	Q107597958
Q1875606	Q190117
Q1875606	Q29585306
Q1875606	Q107597925
Q1875606	Q107597958
Q29584639	Q190117
Q29584639	Q29585306
Q29584639	Q107597925
Q29584639	Q107597958
Q29584635	Q190117
Q29584635	Q29585306
Q29584635	Q107597925
Q29584635	Q107597958
Q29585254	Q190117
Q29585254	Q29585306
Q29585254	Q107597925
Q29585254	Q107597958
Q29585354	Q190117
Q29585354	Q29585306
Q29585354	Q107597925
Q29585354	Q107597958
Q107597925	Q190117
Q107597925	Q29585306
Q107597925	Q107597925
Q107597925	Q107597958
Q392933	Q190117
Q392933	Q29585306
Q392933	Q107597925
Q392933	Q107597958
Q29584638	Q392933
Q29584638	Q765633
Q29584638	Q29584638
Q29584629	Q392933
Q29584629	Q765633
Q29584629	Q29584638
Q107597958	Q392933
Q107597958	Q765633
Q107597958	Q29584638
Q190117	Q765633
Q190117	Q29584638
Q474200	Q765633
Q474200	Q29584638
Q4265939	Q765633
Q4265939	Q29584638
Q1875606	Q765633
Q1875606	Q29584638
Q29584639	Q765633
Q29584639	Q29584638
Q29584635	Q765633
Q29584635	Q29584638
Q29585254	Q765633
Q29585254	Q29584638
Q29585354	Q765633
Q29585354	Q29584638
Q107597925	Q765633
Q107597925	Q29584638
Q392933	Q765633
Q392933	Q29584638
Q418	Q184973
Q29584334	Q29585697
Q936518	Q936518
Q936518	Q2729047
Q936518	Q3798668
Q12089268	Q862571
Q12089268	Q1349660
Q12089268	Q12089268
Q862571	Q1349660
Q862571	Q12089268
Q29584709	Q29584709
Q29585235	Q29584334
Q1924906	Q29584334
Q29585235	Q1924906
Q29585235	Q29584583
Q1924906	Q29584583
Q29585169	Q29585169
Q207652	Q29585169
Q29584770	Q44497
Q3565868	Q3565868
Q64514542	Q66736036
Q66736036	Q66736036
Q29585723	Q29585034
Q29585723	Q107601756
Q29584769	Q29585034
Q107601756	Q29585034
Q29585723	Q11644505
Q29584769	Q11644505
Q107601756	Q11644505
Q29584770	Q29584334
Q29584770	Q29584769
Q3565868	Q1945600
Q3565868	Q16638398
Q29585246	Q107598010
Q1924906	Q107598010
Q207652	Q1326594
Q207652	Q1803786
Q207652	Q29585157
Q29584334	Q1502514
Q11456	Q581105
Q746359	Q581105
Q19595701	Q581105
Q625568	Q581105
Q2285982	Q474200
Q187939	Q56604644
Q187939	Q331814
Q187939	Q190117
Q1957908	Q190117
Q1957908	Q4265939
Q1957908	Q29584629
Q1957908	Q107597925
Q1957908	Q107597958
Q212920	Q392933
Q212920	Q2876213
Q212920	Q11650
Q212920	Q29585517
Q2401742	Q1924906
Q418	Q1924906
Q778575	Q2401742
Q2401742	Q25245117
Q2401742	Q11661
Q2401742	Q190117
Q5268834	Q190117
Q2401742	Q1077064
Q2401742	Q16668826
Q2401742	Q184452
Q837171	Q385378
Q29584231	Q385378
Q385378	Q385378
Q187939	Q385378
Q1540863	Q385378
Q1957908	Q385378
Q126793	Q385378
Q184199	Q101333
Q29584583	Q101333
Q1924906	Q101333
Q190117	Q786820
Q1065656	Q1065656
Q11644505	Q11644505
Q11644505	Q107601756
Q837171	Q986008
Q837171	Q1956140
Q837171	Q806750
Q837171	Q2518196
Q3966	Q1301371
Q11661	Q1301371
Q1666934	Q1301371
Q3966	Q1067601
Q11661	Q1067601
Q1666934	Q1067601
Q3966	Q880371
Q1666934	Q880371
Q3966	Q11661
Q1666934	Q11661
Q3966	Q5358497
Q11661	Q5358497
Q1666934	Q5358497
Q3966	Q66221
Q11661	Q66221
Q1666934	Q66221
Q3966	Q141090
Q3966	Q1318054
Q11661	Q141090
Q11661	Q1318054
Q1666934	Q141090
Q1666934	Q1318054
Q3966	Q1481411
Q11661	Q1481411
Q1666934	Q1481411
Q3966	Q179310
Q3966	Q817138
Q11661	Q179310
Q11661	Q817138
Q1666934	Q179310
Q1666934	Q817138
Q56598901	Q418
Q57774188	Q2401742
Q15825471	Q112165748
Q126793	Q112165748
Q15825471	Q15825471
Q126793	Q15825471
Q15825471	Q29585561
Q126793	Q29585561
Q11644505	Q131734
Q11644505	Q3150593
Q11644505	Q4899370
Q131734	Q131734
Q11644505	Q540912
Q11644505	Q869095
Q1326885	Q11661
Q1326885	Q175403
Q2986369	Q11661
Q2986369	Q175403
Q1067601	Q11661
Q1067601	Q175403
Q1326885	Q2986369
Q2986369	Q2986369
Q1067601	Q2986369
Q5418962	Q61054412
Q5418962	Q2876213
Q5418962	Q507443
Q5418962	Q31207
Q190117	Q101333
Q170196	Q101333
Q335415	Q101333
Q43035	Q11456
Q43035	Q467054
Q609131	Q11456
Q609131	Q467054
Q609131	Q1326885
Q327092	Q11456
Q327092	Q467054
Q327092	Q1326885
Q1786253	Q11456
Q1786253	Q467054
Q1786253	Q1326885
Q778575	Q11456
Q778575	Q467054
Q778575	Q1326885
Q101333	Q11456
Q101333	Q467054
Q17177506	Q11456
Q17177506	Q467054
Q17177506	Q1326885
Q6554101	Q11456
Q6554101	Q467054
Q6554101	Q1326885
Q1326885	Q11456
Q1326885	Q467054
Q11650	Q11456
Q11650	Q467054
Q11650	Q1326885
Q2401742	Q11456
Q2401742	Q467054
Q2986369	Q11456
Q2986369	Q467054
Q2986369	Q1326885
Q5358497	Q11456
Q5358497	Q467054
Q5358497	Q1326885
Q43035	Q1481411
Q43035	Q1540863
Q43035	Q112166038
Q609131	Q1481411
Q609131	Q1540863
Q609131	Q112166038
Q327092	Q1481411
Q327092	Q1540863
Q327092	Q112166038
Q1786253	Q1481411
Q1786253	Q1540863
Q1786253	Q112166038
Q778575	Q1481411
Q778575	Q1540863
Q778575	Q112166038
Q101333	Q1481411
Q101333	Q1540863
Q101333	Q112166038
Q17177506	Q1481411
Q17177506	Q1540863
Q17177506	Q112166038
Q6554101	Q1481411
Q6554101	Q1540863
Q6554101	Q112166038
Q1326885	Q1481411
Q1326885	Q1540863
Q1326885	Q112166038
Q11650	Q1481411
Q11650	Q1540863
Q11650	Q112166038
Q2401742	Q1481411
Q2401742	Q1540863
Q2401742	Q112166038
Q43035	Q880371
Q609131	Q880371
Q327092	Q880371
Q1786253	Q880371
Q778575	Q880371
Q101333	Q880371
Q17177506	Q880371
Q6554101	Q880371
Q1326885	Q880371
Q11650	Q880371
Q2401742	Q880371
Q43035	Q837171
Q609131	Q837171
Q327092	Q837171
Q1786253	Q837171
Q778575	Q837171
Q101333	Q837171
Q17177506	Q837171
Q6554101	Q837171
Q1326885	Q837171
Q11650	Q837171
Q43035	Q187939
Q609131	Q187939
Q327092	Q187939
Q1786253	Q187939
Q778575	Q187939
Q101333	Q187939
Q17177506	Q187939
Q6554101	Q187939
Q1326885	Q187939
Q11650	Q187939
Q2401742	Q187939
Q43035	Q778575
Q609131	Q778575
Q327092	Q778575
Q1786253	Q778575
Q778575	Q778575
Q101333	Q778575
Q17177506	Q778575
Q6554101	Q778575
Q1326885	Q778575
Q11650	Q778575
Q2401742	Q778575
Q43035	Q5268834
Q609131	Q5268834
Q327092	Q5268834
Q1786253	Q5268834
Q778575	Q5268834
Q101333	Q5268834
Q17177506	Q5268834
Q6554101	Q5268834
Q1326885	Q5268834
Q11650	Q5268834
Q2401742	Q5268834
Q43035	Q638608
Q609131	Q638608
Q327092	Q638608
Q1786253	Q638608
Q778575	Q638608
Q101333	Q638608
Q17177506	Q638608
Q6554101	Q638608
Q1326885	Q638608
Q11650	Q638608
Q2401742	Q638608
Q43035	Q43302
Q609131	Q43302
Q327092	Q43302
Q1786253	Q43302
Q778575	Q43302
Q101333	Q43302
Q17177506	Q43302
Q6554101	Q43302
Q1326885	Q43302
Q11650	Q43302
Q2401742	Q43302
Q43302	Q43302
Q43035	Q31207
Q43035	Q507443
Q43035	Q1519843
Q609131	Q31207
Q609131	Q507443
Q609131	Q1519843
Q327092	Q31207
Q327092	Q507443
Q327092	Q1519843
Q1786253	Q31207
Q1786253	Q507443
Q1786253	Q1519843
Q778575	Q31207
Q778575	Q507443
Q778575	Q1519843
Q101333	Q31207
Q101333	Q507443
Q101333	Q1519843
Q17177506	Q31207
Q17177506	Q507443
Q17177506	Q1519843
Q6554101	Q31207
Q6554101	Q507443
Q6554101	Q1519843
Q1326885	Q31207
Q1326885	Q507443
Q1326885	Q1519843
Q11650	Q31207
Q11650	Q507443
Q11650	Q1519843
Q2401742	Q31207
Q2401742	Q507443
Q2401742	Q1519843
Q43035	Q101333
Q609131	Q101333
Q327092	Q101333
Q1786253	Q101333
Q778575	Q101333
Q101333	Q101333
Q17177506	Q101333
Q6554101	Q101333
Q1326885	Q101333
Q11650	Q101333
Q2401742	Q101333
Q2986369	Q101333
Q2986369	Q187939
Q3477381	Q101333
Q3477381	Q187939
Q56604188	Q101333
Q56604188	Q187939
Q43035	Q418
Q609131	Q418
Q327092	Q418
Q1786253	Q418
Q778575	Q418
Q101333	Q418
Q17177506	Q418
Q6554101	Q418
Q1326885	Q418
Q11650	Q418
Q1780509	Q418
Q17517	Q418
Q1301371	Q418
Q2425052	Q418
Q1666934	Q418
Q1546066	Q418
Q43035	Q2995256
Q609131	Q2995256
Q327092	Q2995256
Q1786253	Q2995256
Q778575	Q2995256
Q101333	Q2995256
Q17177506	Q2995256
Q6554101	Q2995256
Q1326885	Q2995256
Q11650	Q2995256
Q2401742	Q2995256
Q43035	Q190117
Q43035	Q936518
Q609131	Q190117
Q609131	Q936518
Q327092	Q190117
Q327092	Q936518
Q1786253	Q190117
Q1786253	Q936518
Q778575	Q190117
Q101333	Q190117
Q101333	Q936518
Q17177506	Q190117
Q17177506	Q936518
Q6554101	Q190117
Q6554101	Q936518
Q1326885	Q190117
Q1326885	Q936518
Q11650	Q190117
Q11650	Q936518
Q2401742	Q936518
Q43035	Q43035
Q609131	Q43035
Q327092	Q43035
Q1786253	Q43035
Q778575	Q43035
Q101333	Q43035
Q17177506	Q43035
Q6554101	Q43035
Q1326885	Q43035
Q11650	Q43035
Q2401742	Q43035
Q43035	Q29584603
Q43035	Q107598010
Q609131	Q29584603
Q609131	Q107598010
Q327092	Q29584603
Q327092	Q107598010
Q1786253	Q29584603
Q1786253	Q107598010
Q778575	Q29584603
Q778575	Q107598010
Q101333	Q29584603
Q101333	Q107598010
Q17177506	Q29584603
Q17177506	Q107598010
Q6554101	Q29584603
Q6554101	Q107598010
Q1326885	Q29584603
Q1326885	Q107598010
Q11650	Q29584603
Q11650	Q107598010
Q2401742	Q29584603
Q2401742	Q107598010
Q43035	Q385378
Q43035	Q2431825
Q43035	Q13377238
Q609131	Q385378
Q609131	Q2431825
Q609131	Q13377238
Q327092	Q385378
Q327092	Q2431825
Q327092	Q13377238
Q1786253	Q385378
Q1786253	Q2431825
Q1786253	Q13377238
Q778575	Q385378
Q778575	Q2431825
Q778575	Q13377238
Q101333	Q385378
Q101333	Q2431825
Q101333	Q13377238
Q17177506	Q385378
Q17177506	Q2431825
Q17177506	Q13377238
Q6554101	Q385378
Q6554101	Q2431825
Q6554101	Q13377238
Q1326885	Q385378
Q1326885	Q2431825
Q1326885	Q13377238
Q11650	Q385378
Q11650	Q2431825
Q11650	Q13377238
Q2401742	Q385378
Q2401742	Q2431825
Q2401742	Q13377238
Q43035	Q29584615
Q609131	Q29584615
Q327092	Q29584615
Q1786253	Q29584615
Q778575	Q29584615
Q101333	Q29584615
Q17177506	Q29584615
Q6554101	Q29584615
Q1326885	Q29584615
Q11650	Q29584615
Q2401742	Q29584615
Q29585155	Q1326885
Q29585155	Q29584615
Q207652	Q1326885
Q207652	Q29584615
Q43035	Q1341477
Q609131	Q1341477
Q327092	Q1341477
Q1786253	Q1341477
Q778575	Q1341477
Q101333	Q1341477
Q17177506	Q1341477
Q6554101	Q1341477
Q1326885	Q1341477
Q11650	Q1341477
Q2401742	Q1341477
Q43035	Q2401742
Q43035	Q29584769
Q609131	Q2401742
Q609131	Q29584769
Q327092	Q2401742
Q327092	Q29584769
Q1786253	Q2401742
Q1786253	Q29584769
Q778575	Q29584769
Q101333	Q2401742
Q101333	Q29584769
Q17177506	Q2401742
Q17177506	Q29584769
Q6554101	Q2401742
Q6554101	Q29584769
Q1326885	Q2401742
Q1326885	Q29584769
Q11650	Q2401742
Q11650	Q29584769
Q2401742	Q29584769
Q601401	Q220695
Q601401	Q716785
Q220695	Q716785
Q716785	Q220695
Q716785	Q716785
Q601401	Q11469
Q601401	Q15328
Q601401	Q11644505
Q601401	Q862571
Q21328659	Q862571
Q2225985	Q862571
Q418	Q862571
Q1266169	Q862571
Q11371	Q862571
Q1666934	Q862571
Q601401	Q4899370
Q601401	Q11650
Q601401	Q1326885
Q601401	Q3749263
Q601401	Q622662
Q601401	Q190117
Q601401	Q2283886
Q601401	Q837171
Q601401	Q57774188
Q319845	Q837171
Q319845	Q57774188
Q2047357	Q837171
Q2047357	Q57774188
